,MAPK_P,MAPK_P_P,pERK,t_pERK
140,0.04961290786948535,0.1731234514054319,0.22273635927491725,700.0
141,0.04903681316606587,0.18062112674778388,0.22965793991384975,705.0
142,0.04849268189185357,0.18774086304064372,0.2362335449324973,710.0
143,0.04799661458796152,0.19444198505946053,0.24243859964742204,715.0
144,0.047562467959532,0.20069316193514256,0.24825562989467456,720.0
145,0.047201741654233124,0.20647223270319046,0.25367397435742356,725.0
146,0.04692358129682782,0.211765653217544,0.2586892345143718,730.0
147,0.04673487228158985,0.2165676672958962,0.26330253957748606,735.0
148,0.04664039795702157,0.22087930492667365,0.2675197028836952,740.0
149,0.04664303769323618,0.22470730082279716,0.27135033851603335,745.0
150,0.04674398392654068,0.22806301091838485,0.27480699484492555,750.0
151,0.046942961745088586,0.23096138582417358,0.2779043475692622,755.0
152,0.04723843920351964,0.23342004149235335,0.28065848069587296,760.0
153,0.0476278208275731,0.23545845033065357,0.28308627115822665,765.0
154,0.048107620385222656,0.2370972618957825,0.28520488228100516,770.0
155,0.048673611821126554,0.2383577515437128,0.28703136336483936,775.0
156,0.049320959265933315,0.2392613879601057,0.28858234722603904,780.0
157,0.05004432831472041,0.2398295059512959,0.2898738342660163,785.0
158,0.050837981439832314,0.24008306869396892,0.2909210501338012,790.0
159,0.05169586059967998,0.2400425032288828,0.2917383638285628,795.0
160,0.05261165996127637,0.23972759379183928,0.29233925375311565,800.0
161,0.05357889128994691,0.23915741913860755,0.29273631042855447,805.0
162,0.05459094407420307,0.238350321974406,0.2929412660486091,810.0
163,0.055641141924790985,0.2373239006759787,0.29296504260076967,815.0
164,0.05672279627122553,0.23609501551155276,0.29281781178277827,820.0
165,0.057829257915597725,0.23467980340731037,0.2925090613229081,825.0
166,0.05895396661550103,0.2330936969164917,0.29204766353199274,830.0
167,0.06009049856708914,0.23135144439351576,0.2914419429606049,835.0
168,0.06123261144741988,0.22946712946225167,0.29069974090967154,840.0
169,0.06237428654761182,0.22745418871155276,0.28982847525916455,845.0
