,MAPK_P,MAPK_P_P
137,0.004272575900381282,0.0002357403477608674
138,0.004274023405729152,0.00023599152146584065
139,0.0042754295856897665,0.00023623542309983816
140,0.004276795657165191,0.00023647226848371423
141,0.0042781227981274605,0.00023670226675672948
142,0.004279412149092995,0.00023692562059442117
143,0.004280664814527475,0.00023714252641917596
144,0.004281881864184888,0.0002373531746036897
145,0.004283064334378438,0.00023755774966762618
146,0.004284213229203906,0.00023775643046757854
147,0.004285329521696107,0.0002379493903806465
148,0.004286414154938064,0.00023813679748178388
149,0.004287468043120078,0.00023831881471505633
150,0.004288492072551659,0.0002384956000592519
151,0.00428948710262947,0.00023866730668768932
152,0.00429045396676321,0.00023883408312270034
153,0.004291393473262244,0.00023899607338482754
154,0.0042923064061849365,0.00023915341713695703
155,0.004293193526152015,0.00023930624982354816
156,0.004294055571127078,0.00023945470280517612
157,0.004294893257164924,0.00023959890348842098
158,0.004295707279129821,0.0002397389754514852
159,0.004296498311385681,0.0002398750385654469
160,0.00429726700845792,0.00024000720911146817
161,0.004298014005670813,0.00024013559989402502
162,0.00429873991975971,0.0002402603203503453
163,0.004299445349460265,0.00024038147665614683
164,0.004300130876075047,0.00024049917182782216
165,0.004300797064019595,0.00024061350582120104
166,0.004301444461348088,0.00024072457562701786
167,0.004302073600259736,0.00024083247536319468
168,0.00430268499758723,0.00024093729636401402
169,0.004303279155268074,0.00024103912726638257
170,0.004303856560797991,0.00024113805409319076
171,0.0043044176876697446,0.0002412341603339484
172,0.004304962995796462,0.0002413275270227338
173,0.004305492931919911,0.00024141823281358178
174,0.004306007930005602,0.00024150635405342002
175,0.00430650841162364,0.0002415919648526022
176,0.00430699478631804,0.00024167513715312477
177,0.004307467451962994,0.00024175594079464525
178,0.004307926795107191,0.00024183444357834833
179,0.004308373191307552,0.000241910711328742
180,0.004308807005452018,0.00024198480795345416
181,0.00430922859207167,0.00024205679550114953
182,0.004309638295642789,0.00024212673421748169
183,0.004310036450880477,0.0002421946825993646
184,0.004310423383020972,0.000242260697447458
185,0.004310799408096891,0.00024232483391699227
186,0.004311164833203412,0.00024238714556696966
187,0.0043115199567558445,0.00024244768440781785
188,0.004311865068739716,0.00024250650094754435
189,0.004312200450952703,0.00024256364423642923
190,0.004312526377240117,0.0002426191619102834
191,0.0043128431137222575,0.00024267310023244238
192,0.004313150919015402,0.00024272550413435062
193,0.004313450044445863,0.00024277641725492836
194,0.0043137407342586165,0.00024282588197872005
195,0.0043140232258179635,0.00024287393947282693
196,0.0043142977498039255,0.00024292062972274756
197,0.004314564530401928,0.00024296599156707396
198,0.004314823785487257,0.00024301006273113354
199,0.004315075726803838,0.00024305287985960342
200,0.004315320560137996,0.00024309447854812866
201,0.004315558485487153,0.0002431348933739533
202,0.0043157896972233845,0.0002431741579256546
203,0.004316014384252574,0.00024321230483194403
204,0.004316232730168705,0.00024324936578960766
205,0.004316444913403645,0.0002432853715906145
206,0.004316651107373043,0.00024332035214836407
207,0.004316851480617737,0.00024335433652319564
208,0.004317046196940356,0.00024338735294709868
209,0.0043172354155400425,0.0002434194288476935
210,0.00431741929114111,0.00024345059087149164
211,0.004317597974119343,0.00024348086490646014
212,0.004317771610624179,0.00024351027610391895
213,0.004317940342697698,0.0002435388488997782
214,0.0043181043083900085,0.00024356660703515307
215,0.0043182636418715,0.0002435935735763565
216,0.004318418473541795,0.00024361977093432144
217,0.004318568930135789,0.00024364522088342406
218,0.004318715134826639,0.0002436699445797638
219,0.004318857207325626,0.00024369396257891318
220,0.004318995263979405,0.00024371729485312844
221,0.004319129417864597,0.00024373996080806647
222,0.0043192597788795995,0.00024376197929900666
223,0.004319386453833627,0.00024378336864660797
224,0.004319509546533553,0.00024380414665219115
225,0.0043196291578681744,0.00024382433061258068
226,0.004319745385890108,0.00024384393733452295
227,0.004319858325895452,0.00024386298314866216
228,0.004319968070500933,0.00024388148392313745
229,0.004320074709719415,0.00024389945507677583
230,0.004320178331032753,0.0002439169115918774
231,0.004320279019462789,0.00024393386802666994
232,0.0043203768576407535,0.0002439503385273815
233,0.004320471925873889,0.00024396633683996445
234,0.004320564302211031,0.0002439818763214751
235,0.0043206540625057134,0.00024399696995114977
236,0.004320741280478105,0.00024401163034113707
237,0.004320826027774668,0.0002440258697469247
238,0.00432090837402641,0.00024403970007747715
239,0.004320988386905611,0.00024405313290507121
240,0.004321066132180512,0.00024406617947485935
241,0.004321141673768989,0.0002440788507141425
242,0.0043212150737906236,0.00024409115724139863
243,0.004321286392616965,0.00024410310937502335
244,0.004321355688920658,0.00024411471714185927
245,0.004321423019723379,0.00024412599028544526
246,0.004321488440441724,0.00024413693827405063
247,0.004321552004932954,0.00024414757030846056
248,0.004321613765538243,0.00024415789532958396
249,0.004321673773125524,0.0002441679220257656
250,0.004321732077130846,0.00024417765883997513
251,0.004321788725598578,0.00024418711397672876
252,0.004321843765220526,0.00024419629540885283
253,0.0043218972413739945,0.00024420521088402313
254,0.0043219491981586694,0.00024421386793114976
255,0.004321999678432413,0.0002442222738665538
256,0.004322048723846485,0.00024423043579997994
257,0.004322096374879173,0.000244238360640447
258,0.00432214267086887,0.0002442460551019033
259,0.004322187650046158,0.0002442535257087523
260,0.0043222313495648165,0.0002442607788012102
261,0.004322273805532334,0.00024426782054051476
262,0.004322315053039148,0.00024427465691396994
263,0.00432235512618727,0.00024428129373986376
264,0.004322394058118126,0.00024428773667223953
265,0.004322431881039607,0.0002442939912055535
266,0.004322468626252279,0.0002443000626791553
267,0.004322504324174876,0.00024430595628168833
268,0.00432253900436919,0.00024431167705533176
269,0.0043225726955640155,0.0002443172298999419
270,0.004322605425678876,0.0002443226195770748
271,0.004322637221846546,0.00024432785071387794
272,0.00432266811043529,0.0002443329278068978
273,0.004322698117070367,0.0002443378552257545
274,0.004322727266654898,0.00024434263721673276
275,0.004322755583390292,0.00024434727790625704
276,0.004322783090795903,0.00024435178130427986
277,0.004322809811728219,0.0002443561513075625
278,0.004322835768399609,0.0002443603917028762
279,0.004322860982396392,0.000244364506170089
280,0.004322885474696479,0.0002443684982852031
281,0.004322909265686523,0.0002443723715232783
282,0.0043229323751785695,0.000244376129261272
283,0.004322954822426051,0.00024437977478081695
284,0.004322976626139875,0.00024438331127090286
285,0.00432299780450341,0.000244386741830495
286,0.0043230183751874806,0.00024439006947107254
287,0.0043230383553647285,0.0002443932971190924
288,0.004323057761723635,0.0002443964276183952
289,0.004323076610482214,0.00024439946373252977
290,0.004323094917401308,0.0002444024081470192
291,0.00432311269779733,0.00024440526347156683
292,0.004323129966554882,0.0002444080322421797
293,0.004323146738138864,0.00024441071692326644
294,0.004323163026606311,0.0002444133199096441
295,0.004323178845617963,0.00024441584352850003
296,0.004323194208449305,0.00024441829004131404
297,0.004323209128001486,0.00024442066164569854
298,0.004323223616811831,0.00024442296047720265
299,0.004323237687064123,0.000244425188611058
300,0.004323251350598606,0.00024442734806389007
301,0.004323264618921544,0.00024442944079536294
302,0.004323277503214747,0.0002444314687097891
303,0.00432329001434468,0.00024443343365769543
304,0.004323302162871361,0.00024443533743733175
305,0.004323313959056895,0.00024443718179614944
306,0.004323325412873995,0.0002444389684322286
307,0.004323336534014076,0.00024444069899568014
308,0.004323347331895181,0.0002444423750899891
309,0.004323357815669709,0.0002444439982733385
310,0.0043233679942319275,0.000244445570059881
311,0.004323377876225195,0.00024444709192098424
312,0.004323387470049111,0.00024444856528643835
313,0.004323396783866221,0.00024444999154562213
314,0.0043234058256088935,0.00024445137204865005
315,0.004323414602985641,0.00024445270810747477
316,0.004323423123487508,0.0002444540009969616
317,0.0043234313943942195,0.0002444552519559412
318,0.0043234394227801,0.00024445646218822686
319,0.0043234472155198895,0.00024445763286359314
320,0.004323454779294418,0.0002444587651187462
321,0.004323462120595981,0.00024445986005825295
322,0.004323469245733734,0.00024446091875544455
323,0.0043234761608387405,0.0002444619422533046
324,0.004323482871869148,0.0002444629315653112
325,0.00432348938461484,0.0002444638876762843
326,0.004323495704702407,0.000244464811543185
327,0.004323501837599615,0.00024446570409590194
328,0.004323507788619845,0.00024446656623802103
329,0.004323513562926692,0.0002444673988475631
330,0.004323519165537885,0.0002444682027777041
331,0.004323524601329574,0.00024446897885747974
332,0.004323529875040313,0.00024446972789246747
333,0.004323534991274894,0.00024447045066544154
334,0.00432353995450822,0.0002444711479370228
335,0.004323544769088745,0.00024447182044630525
336,0.004323549439242352,0.0002444724689114561
337,0.00432355396907553,0.00024447309403031396
338,0.004323558362578927,0.0002444736964809483
339,0.004323562623630413,0.00024447427692224035
340,0.004323566755998459,0.000244474835994403
341,0.004323570763345078,0.0002444753743195142
342,0.004323574649228878,0.0002444758925020321
343,0.004323578417108053,0.00024447639112929
344,0.004323582070343077,0.0002444768707719772
345,0.004323585612199552,0.0002444773319846131
346,0.004323589045850841,0.0002444777753060032
347,0.004323592374380823,0.000244478201259678
348,0.004323595600786101,0.0002444786103543318
349,0.004323598727978871,0.0002444790030842373
350,0.0043236017587888875,0.00024447937992964767
351,0.004323604695966124,0.00024447974135720005
352,0.004323607542182834,0.00024448008782029806
353,0.004323610300035767,0.0002444804197594842
354,0.004323612972048385,0.0002444807376027958
355,0.00432361556067274,0.00024448104176613336
356,0.004323618068291779,0.0002444813326535918
357,0.004323620497220985,0.00024448161065779414
358,0.0043236228497105155,0.00024448187616022207
359,0.004323625127946981,0.00024448212953152236
360,0.004323627334055162,0.00024448237113182056
361,0.004323629470099752,0.0002444826013110094
362,0.004323631538087186,0.00024448282040905094
363,0.004323633539967206,0.0002444830287562387
364,0.004323635477634447,0.00024448322667348693
365,0.004323637352929874,0.0002444834144725856
366,0.004323639167642574,0.00024448359245646267
367,0.004323640923510987,0.00024448376091942614
368,0.004323642622224246,0.00024448392014742026
369,0.004323644265424045,0.00024448407041825104
370,0.004323645854705274,0.00024448421200182045
371,0.0043236473916181,0.00024448434516035163
372,0.004323648877668588,0.00024448447014860185
373,0.00432365031432033,0.00024448458721407614
374,0.004323651702995595,0.00024448469659722836
375,0.004323653045076155,0.00024448479853166787
376,0.004323654341905066,0.0002444848932443474
377,0.004323655594787168,0.00024448498095574686
378,0.00432365680499047,0.0002444850618800702
379,0.004323657973747038,0.0002444851362254047
380,0.00432365910225418,0.0002444852041939121
381,0.004323660191675263,0.00024448526598198016
382,0.004323661243140689,0.00024448532178039434
383,0.004323662257749112,0.00024448537177449385
384,0.004323663236567766,0.0002444854161443301
385,0.004323664180633817,0.00024448545506480297
386,0.004323665090955213,0.0002444854887058246
387,0.004323665968511102,0.00024448551723244206
388,0.004323666814253216,0.0002444855408049953
389,0.004323667629105852,0.00024448555957922347
390,0.004323668413967799,0.0002444855737064265
391,0.0043236691697117954,0.0002444855833335604
392,0.004323669897186198,0.0002444855886033843
393,0.004323670597215176,0.0002444855896545598
394,0.00432367127059979,0.00024448558662177705
395,0.004323671918117891,0.00024448557963587436
396,0.004323672540525728,0.0002444855688239264
397,0.004323673138558277,0.00024448555430937055
398,0.0043236737129289425,0.00024448553621210056
399,0.00432367426433174,0.0002444855146485622
400,0.004323674793440434,0.0002444854897318687
401,0.004323675300910026,0.00024448546157186787
402,0.0043236757873766525,0.0002444854302752529
403,0.004323676253458654,0.000244485395945657
404,0.0043236766997566565,0.00024448535868372445
405,0.004323677126854386,0.00024448531858720226
406,0.004323677535318922,0.0002444852757510323
407,0.004323677925701455,0.0002444852302673998
408,0.004323678298537334,0.00024448518222586126
409,0.0043236786543476855,0.0002444851317134375
410,0.0043236789936426405,0.00024448507881490053
411,0.004323679316933086,0.0002444850236136624
412,0.004323679624784964,0.0002444849661957457
413,0.004323679918060949,0.00024448490666702146
414,0.00432368019899696,0.00024448484523037495
415,0.004323680476026051,0.0002444847825308782
416,0.004323680785397912,0.00024448472120269826
417,0.004323681287878034,0.00024448467278834565
418,0.004323682700956829,0.00024448468865486685
419,0.004323688215440336,0.0002444849969130418
420,0.004323711727851387,0.0002444865874898867
421,0.0043238094222507704,0.00024449342000890025
422,0.0043241705229871185,0.00024451855301909064
423,0.004325273411142918,0.00024459420245638303
424,0.004328006298387978,0.0002447791976620366
425,0.004333637200991849,0.0002451573801488328
426,0.0043436420741515365,0.00024582802334080934
427,0.0043594800015760915,0.0002468934445210559
428,0.004382393105038226,0.0002484479784187455
429,0.004413269821844086,0.0002505701956715982
430,0.004452579760162034,0.000253318606186093
431,0.004500371139777766,0.0002567302742520241
432,0.004556314216979153,0.000260821519746827
433,0.004619772581429798,0.00026558992650903225
434,0.004689886284306512,0.0002710170459370812
435,0.004765654544624037,0.0002770713669541149
436,0.004846009948674257,0.0002837112751213135
437,0.004929879777685884,0.0002908878324030649
438,0.0050162329803306715,0.0002985472811015455
439,0.0051041132729272186,0.000306633221996223
440,0.005192660007904265,0.0003150884474792675
441,0.005281118984850304,0.000323856431808181
442,0.005368845482185975,0.00033288249586335884
443,0.00545530162812351,0.0003421146745201853
444,0.0055400499341956375,0.00035150432161229185
445,0.005622744470739146,0.0003610064909473991
446,0.005703120825727979,0.00037058013246345667
447,0.005780985686079293,0.0003801881410010888
448,0.005856206626899421,0.0003897972919763893
449,0.005928702491466763,0.00039937809409149353
450,0.005998434589425462,0.0004089045846502224
451,0.006065398826230405,0.0004183540884653462
452,0.006129618795963868,0.0004277069570372054
453,0.006191139815113733,0.0004369463008288238
454,0.006250023840452275,0.00044605772414396704
455,0.0063063451944526654,0.0004550290693524902
456,0.006360187012517545,0.0004638501749773486
457,0.006411638324323186,0.0004725126504075357
458,0.006460791684326964,0.00048100966866755775
459,0.006507741272103736,0.0004893357776884945
460,0.006552581390368612,0.0004974867298232932
461,0.006595405296388091,0.0005054593288710081
462,0.006636304310377137,0.0005132512935690803
463,0.006675367152058971,0.0005208611363390038
464,0.006712679463563014,0.0005282880559907494
465,0.006748323483189562,0.0005355318430809749
466,0.006782377840184778,0.0005425927966543879
467,0.006814917445595128,0.0005494716511631578
468,0.006846013458519885,0.0005561695124431164
469,0.006875733310721284,0.0005626878017156961
470,0.006904140775634123,0.0005690282066812369
471,0.006931296070424461,0.0005751926388617461
472,0.006957255981915946,0.000581183196440762
473,0.006982074009019555,0.000587002131930896
474,0.007005800515800662,0.0005926518240767176
475,0.0070284828905497415,0.0005981347534697148
476,0.007050165707238138,0.0006034534814153711
477,0.007070890886563347,0.0006086106316465118
478,0.007090697854457845,0.0006136088745285875
479,0.0071096236964812345,0.0006184509134449815
480,0.00712770330694314,0.0006231394730886986
481,0.007144969531956065,0.0006276772894216129
482,0.007161453305890796,0.0006320671010910829
483,0.007177183780926184,0.0006363116421197954
484,0.007192188449548436,0.0006404136357076102
485,0.007206493259993158,0.0006443757890039014
486,0.00722012272471403,0.0006482007887257724
487,0.007233100022047037,0.0006518912975131112
488,0.007245447091280268,0.0006554499509247496
489,0.007257184721388117,0.0006588793549909179
490,0.007268332633710043,0.0006621820842484004
491,0.0072789095588691585,0.0006653606801927607
492,0.007288933308234148,0.0006684176500904709
493,0.0072984208402305,0.0006713554661005193
494,0.0073073883218065855,0.0006741765646611457
495,0.007315851185346322,0.0006768833461027696
496,0.007323824181321749,0.0006794781744527261
497,0.007331321426961051,0.0006819633774022989
498,0.007338356451197557,0.0006843412464090764
499,0.007344942236156187,0.0006866140369121417
500,0.007351091255414286,0.0006887839686397896
501,0.007356815509270009,0.0006908532259924418
502,0.007362126557227169,0.0006928239584853273
503,0.007367035547905903,0.0006946982812377033
504,0.007371553246561913,0.0006964782754975543
505,0.007375690060397606,0.0006981659891915762
506,0.007379456061828749,0.0006997634374923102
507,0.007382861009863427,0.0007012726033951525
508,0.0073859143697376315,0.0007026954382990652
509,0.007388625330941561,0.0007040338625863701
510,0.007391002823765854,0.0007052897661967544
511,0.0073930555344793895,0.0007064650091924137
512,0.007394791919251401,0.0007075614223116129
513,0.007396220216916631,0.0007085808075080473
514,0.007397348460676182,0.0007095249384744084
515,0.007398184488823,0.0007103955611492766
516,0.007398735954569558,0.0007111943942056549
517,0.007399010335051508,0.0007119231295211437
518,0.007399014939580018,0.0007125834326291859
519,0.007398756917199973,0.0007131769431516143
520,0.007398243263616147,0.0007137052752120556
521,0.007397480827541036,0.0007141700178309771
522,0.007396476316513347,0.0007145727353028891
523,0.007395236302231529,0.0007149149675556065
524,0.0073937672254478955,0.0007151982304930441
525,0.007392075400458799,0.0007154240163216216
526,0.0073901670192290285,0.0007155937938614574
527,0.007388048155181324,0.0007157090088428784
528,0.007385724766683359,0.0007157710841893482
529,0.0073832027002562845,0.0007157814202874805
530,0.0073804876935351935,0.0007157413952449963
531,0.0073775853780006,0.0007156523651376627
532,0.007374501281504406,0.0007155156642459458
533,0.00737124083060917,0.0007153326052820965
534,0.0073678093527595485,0.0007151044796087925
535,0.007364212078299952,0.0007148325574497437
536,0.007360454142356693,0.0007145180880934083
537,0.007356540586595562,0.0007141623000901384
538,0.007352476360868443,0.0007137664014439585
539,0.007348266324760358,0.0007133315797988886
540,0.007343915249046794,0.0007128590026215549
541,0.007339427817070912,0.0007123498173794244
542,0.007334808626049648,0.0007118051517161274
543,0.007330062188315549,0.0007112261136239141
544,0.007325192932501986,0.0007106137916140701
545,0.007320205204678658,0.0007099692548854122
546,0.007315103269441297,0.0007092935534914466
547,0.0073098913109627,0.0007085877185063979
548,0.007304573434008735,0.0007078527621910239
549,0.007299153664924224,0.0007070896781575486
550,0.007293635952590964,0.0007062994415348989
551,0.0072880241693637415,0.0007054830091339799
552,0.007282322111985114,0.0007046413196134883
553,0.007276533502482747,0.0007037752936462029
554,0.0072706619890514305,0.0007028858340862107
555,0.007264711146922192,0.0007019738261369587
556,0.007258684479220297,0.0007010401375205377
557,0.007252585417812643,0.0007000856186478544
558,0.007246417324149567,0.000699111102790314
559,0.0072401834900961085,0.0006981174062527823
560,0.007233887138761057,0.0006971053285478075
561,0.0072275314253192335,0.0006960756525713617
562,0.00722111943783057,0.0006950291447798674
563,0.007214654198055582,0.0006939665553688331
564,0.007208138662268759,0.0006928886184527867
565,0.007201575722068574,0.0006917960522465415
566,0.00719496820518733,0.0006906895592480158
567,0.007188318876297963,0.0006895698264221209
568,0.007181630437820744,0.0006884375253862487
569,0.007174905530727554,0.0006872933125965998
570,0.007168146735347941,0.0006861378295359541
571,0.007161356572169907,0.0006849717029023857
572,0.007154537502644016,0.0006837955447990241
573,0.0071476919299837864,0.0006826099529246932
574,0.007140822199967008,0.0006814155107654647
575,0.007133930601734523,0.0006802127877869287
576,0.007127019368588457,0.0006790023396270481
577,0.007120090678789219,0.0006777847082896924
578,0.007113146656351085,0.0006765604223386187
579,0.0071061893718355204,0.0006753299970917843
580,0.007099220843143585,0.0006740939348159695
581,0.007092243036305455,0.0006728527249215527
582,0.007085257866268186,0.0006716068441574194
583,0.007078267197681078,0.000670356756805915
584,0.007071272845678116,0.0006691029148774333
585,0.007064276576657754,0.0006678457583051221
586,0.007057280109059226,0.0006665857151390783
587,0.0070502851141364085,0.0006653232017402472
588,0.007043293216726802,0.0006640586229737788
589,0.0070363059960178945,0.0006627923724019049
590,0.007029324986309059,0.0006615248324760339
591,0.007022351677769134,0.0006602563747281924
592,0.007015387517190077,0.0006589873599615755
593,0.007008433908735573,0.0006577181384402436
594,0.007001492214684347,0.0006564490500778185
595,0.006994563756170055,0.0006551804246250659
596,0.006987649813914454,0.0006539125818564383
597,0.006980751628955524,0.0006526458317552297
598,0.006973870403370405,0.000651380474697744
599,0.006967007300992152,0.0006501168016358123
600,0.006960163448121239,0.0006488550942781136
601,0.006953339934230245,0.000647595625269994
602,0.006946537812662602,0.0006463386583716691
603,0.0069397581013250125,0.0006450844486349914
604,0.006933001783374048,0.0006438332425784973
605,0.006926269807894583,0.0006425852783608481
606,0.006919563090572885,0.0006413407859524712
607,0.0069128825143625235,0.0006400999873055426
608,0.006906228930142682,0.0006388630965220958
609,0.0068996031573702425,0.0006376303200203236
610,0.006893005984724217,0.0006364018566989319
611,0.006886438170743385,0.0006351778980999015
612,0.006879900444455987,0.0006339586285687116
613,0.006873393506002483,0.0006327442254132153
614,0.006866918027250842,0.0006315348590601882
615,0.006860474652404074,0.0006303306932099825
616,0.006854063998600378,0.0006291318849891193
617,0.006847686656505783,0.0006279385851008236
618,0.00684134319089877,0.0006267509379735436
619,0.006835034141247089,0.0006255690819073076
620,0.006828760022279151,0.0006243931492181127
621,0.006822521324542515,0.0006232232663800822
622,0.006816318514960049,0.0006220595541656883
623,0.006810152037375379,0.0006209021277836525
624,0.006804022313091378,0.0006197510970148703
625,0.0067979297414005185,0.00061860656634617
626,0.00679187470010776,0.0006174686351020486
627,0.006785857546045528,0.0006163373975740673
628,0.006779878615580701,0.0006152129431483703
629,0.0067739382251142104,0.0006140953564309329
630,0.006768036671572796,0.0006129847173708297
631,0.006762174232892459,0.0006118811013812325
632,0.006756351168495161,0.0006107845794584651
633,0.006750567719757062,0.0006096952182989117
634,0.006744824110469814,0.0006086130804138693
635,0.006739120547293131,0.0006075382242422185
636,0.006733457220201325,0.0006064707042613172
637,0.006727834302920895,0.0006054105710955632
638,0.006722251953361593,0.0006043578716230875
639,0.006716710314039341,0.0006033126490804117
640,0.006711209512492475,0.0006022749431650774
641,0.00670574966168987,0.0006012447901363397
642,0.006700330860432527,0.0006002222229139093
643,0.006694953193747348,0.0005992072711746492
644,0.006689616733274104,0.0005981999614475361
645,0.006684321537645121,0.0005972003172065174
646,0.0066790676528578315,0.0005962083589616258
647,0.006673855112640699,0.000595224104348171
648,0.006668683938811907,0.0005942475682140278
649,0.006663554141631141,0.0005932787627052773
650,0.006658465720144911,0.000592317697349873
651,0.006653418662524764,0.0005913643791395852
652,0.006648412946399319,0.0005904188126102302
653,0.006643448539179243,0.0005894809999201233
654,0.006638525398376014,0.000588550940926811
655,0.006633643471914321,0.000587628633262154
656,0.006628802698437876,0.0005867140724057
657,0.006624003007609028,0.0005858072517564831
