,t,vs
73,7.29999999999999,-80.86605326384282
74,7.39999999999999,-80.76246951842535
75,7.499999999999989,-80.65941821334225
76,7.599999999999989,-80.55728637147028
77,7.699999999999989,-80.45532963308106
78,7.799999999999988,-80.35282482734915
79,7.899999999999988,-80.24943842913521
80,7.999999999999988,-80.14560721813969
81,8.099999999999987,-80.04182603927094
82,8.199999999999987,-79.93850844086069
83,8.299999999999986,-79.8359970077264
84,8.399999999999986,-79.73457959944652
85,8.499999999999986,-79.6345007529499
86,8.599999999999985,-79.53596962580184
87,8.699999999999985,-79.43916582033661
88,8.799999999999985,-79.34424383207146
89,8.899999999999984,-79.2513365424749
90,8.999999999999984,-79.16038058329391
91,9.099999999999984,-79.06918724196376
92,9.199999999999983,-78.9780293403146
93,9.299999999999983,-78.8877240710545
94,9.399999999999983,-78.79875199078677
95,9.499999999999982,-78.71143221416033
96,9.599999999999982,-78.62599396879462
97,9.699999999999982,-78.54260948131018
98,9.799999999999981,-78.46141160197347
99,9.89999999999998,-78.38250430945865
100,9.99999999999998,-78.30596944077347
101,10.09999999999998,-78.2318712373381
102,10.19999999999998,-78.1602595513532
103,10.29999999999998,-78.09117219500466
104,10.399999999999979,-78.02463672237391
105,10.499999999999979,-77.96066877783721
106,10.599999999999978,-77.8991990340359
107,10.699999999999978,-77.84003815358778
108,10.799999999999978,-77.78302678078839
109,10.899999999999977,-77.72807273300977
110,10.999999999999977,-77.67512711624272
111,11.099999999999977,-77.62416486556464
112,11.199999999999976,-77.57517403872328
113,11.299999999999976,-77.51322360124702
114,11.399999999999975,-77.46153262179261
115,11.499999999999975,-77.4139597879182
116,11.599999999999975,-77.36942360351975
117,11.699999999999974,-77.32750876456261
118,11.799999999999974,-77.28800567001925
119,11.899999999999974,-77.2507905537538
120,11.999999999999973,-77.21444771574922
121,12.099999999999973,-77.17594409421918
122,12.199999999999973,-77.13731240138499
123,12.299999999999972,-77.09937739061556
124,12.399999999999972,-77.06254872310643
125,12.499999999999972,-77.02707191604249
126,12.599999999999971,-76.99310754214862
127,12.69999999999997,-76.96073765828329
128,12.79999999999997,-76.92986950927131
129,12.89999999999997,-76.90033766833021
130,12.99999999999997,-76.87202680069504
131,13.09999999999997,-76.84487756865757
132,13.199999999999969,-76.81886975927921
133,13.299999999999969,-76.7940084122628
134,13.399999999999968,-76.7701423124709
135,13.499999999999968,-76.74508829865059
136,13.599999999999968,-76.71906316756707
137,13.699999999999967,-76.69279744557149
138,13.799999999999967,-76.66657041417048
139,13.899999999999967,-76.64043471676227
140,13.999999999999966,-76.61456802036437
141,14.099999999999966,-76.58916622355153
142,14.199999999999966,-76.56375200314957
143,14.299999999999965,-76.53750383543452
144,14.399999999999965,-76.51053603658725
145,14.499999999999964,-76.48311376715397
146,14.599999999999964,-76.45549375608269
147,14.699999999999964,-76.42791357869116
148,14.799999999999963,-76.40058975322748
149,14.899999999999963,-76.37368908412765
150,14.999999999999963,-76.34694008947532
151,15.099999999999962,-76.31961802852473
152,15.199999999999962,-76.29104927224726
153,15.299999999999962,-76.26114195303155
154,15.399999999999961,-76.23016031121281
155,15.499999999999961,-76.19847321920737
156,15.59999999999996,-76.16644713802722
157,15.69999999999996,-76.13441073417061
158,15.79999999999996,-76.10264747914835
159,15.89999999999996,-76.07139809231174
160,15.99999999999996,-76.04086580709291
161,16.09999999999996,-76.01122188374703
162,16.19999999999996,-75.98261052781255
163,16.29999999999996,-75.95515303199112
164,16.399999999999963,-75.92895118626299
165,16.499999999999964,-75.90408870812296
166,16.599999999999966,-75.88062029087507
167,16.699999999999967,-75.85855452793564
168,16.79999999999997,-75.8378622045724
169,16.89999999999997,-75.81850006331373
170,16.99999999999997,-75.79796905571398
171,17.099999999999973,-75.7744838574171
172,17.199999999999974,-75.74957386039517
173,17.299999999999976,-75.7238134774288
174,17.399999999999977,-75.69755805041716
175,17.49999999999998,-75.67068087591869
176,17.59999999999998,-75.64227602322921
177,17.69999999999998,-75.61167816816359
178,17.799999999999983,-75.57930519944637
179,17.899999999999984,-75.54562602932353
180,17.999999999999986,-75.51104771261699
181,18.099999999999987,-75.47592402107459
182,18.19999999999999,-75.44056535808775
183,18.29999999999999,-75.40524993876055
184,18.39999999999999,-75.37032635780116
185,18.499999999999993,-75.3360355867633
186,18.599999999999994,-75.30251008323326
187,18.699999999999996,-75.26988530025243
188,18.799999999999997,-75.23829094340832
189,18.9,-75.20784450103636
190,19.0,-75.178650252275
191,19.1,-75.15079970533256
192,19.200000000000003,-75.12437236361981
193,19.300000000000004,-75.09943657148021
194,19.400000000000006,-75.07598186086582
195,19.500000000000007,-75.05282331883329
196,19.60000000000001,-75.0296405369352
197,19.70000000000001,-75.00681022501813
198,19.80000000000001,-74.9846334690036
199,19.900000000000013,-74.96267932318287
200,20.000000000000014,-74.94030194083236
201,20.100000000000016,-74.91780527828199
202,20.200000000000017,-74.89552883727654
203,20.30000000000002,-74.87373348823331
204,20.40000000000002,-74.85262016598882
205,20.50000000000002,-74.83234815259775
206,20.600000000000023,-74.81304702728409
207,20.700000000000024,-74.79482420924656
208,20.800000000000026,-74.77507401410621
209,20.900000000000027,-74.75249271451233
210,21.00000000000003,-74.72927532931236
211,21.10000000000003,-74.70620396960972
212,21.20000000000003,-74.68371687611423
213,21.300000000000033,-74.6621024897068
214,21.400000000000034,-74.64156602516772
215,21.500000000000036,-74.62225995649715
216,21.600000000000037,-74.60430051750124
217,21.70000000000004,-74.58777759748966
218,21.80000000000004,-74.57222091980061
219,21.90000000000004,-74.55356177826815
220,22.000000000000043,-74.53386905145406
221,22.100000000000044,-74.51430247912965
222,22.200000000000045,-74.49540117689317
223,22.300000000000047,-74.47686987666273
224,22.40000000000005,-74.45799166101295
225,22.50000000000005,-74.43891755531149
226,22.60000000000005,-74.4199275123646
227,22.700000000000053,-74.4012538101149
228,22.800000000000054,-74.38306915458551
229,22.900000000000055,-74.36485528645672
230,23.000000000000057,-74.34433703200423
231,23.10000000000006,-74.32170537080698
232,23.20000000000006,-74.29723388176187
233,23.30000000000006,-74.26797716483216
234,23.400000000000063,-74.2357257272353
235,23.500000000000064,-74.20165927983467
236,23.600000000000065,-74.16627204799678
237,23.700000000000067,-74.12982371442689
238,23.800000000000068,-74.09208579518338
239,23.90000000000007,-74.0531242854767
240,24.00000000000007,-74.0132448649856
241,24.100000000000072,-73.97264479458764
242,24.200000000000074,-73.93081260349356
243,24.300000000000075,-73.88744326209746
244,24.400000000000077,-73.84266487263308
245,24.500000000000078,-73.79675302585488
246,24.60000000000008,-73.75002249363472
247,24.70000000000008,-73.70279250139374
248,24.800000000000082,-73.65516503772197
249,24.900000000000084,-73.60693196948263
250,25.000000000000085,-73.55819459380983
251,25.100000000000087,-73.50920028275755
252,25.200000000000088,-73.4602221704241
253,25.30000000000009,-73.41152612080822
254,25.40000000000009,-73.36336113250715
255,25.500000000000092,-73.31595660523874
256,25.600000000000094,-73.26952182906618
257,25.700000000000095,-73.22421340595282
258,25.800000000000097,-73.1794193156614
259,25.900000000000098,-73.13472807200539
260,26.0000000000001,-73.090048568972
261,26.1000000000001,-73.04530021976483
262,26.200000000000102,-73.00056281893146
263,26.300000000000104,-72.95576288358286
264,26.400000000000105,-72.91053239681848
265,26.500000000000107,-72.86472386213624
266,26.600000000000108,-72.81779541703982
267,26.70000000000011,-72.76962840907211
268,26.80000000000011,-72.7205270008345
269,26.900000000000112,-72.67084739217587
270,27.000000000000114,-72.62092885371779
271,27.100000000000115,-72.57108485989782
272,27.200000000000117,-72.51979633652266
273,27.300000000000118,-72.46588298951518
274,27.40000000000012,-72.41084407989797
275,27.50000000000012,-72.35347213238046
276,27.600000000000122,-72.29444828987006
277,27.700000000000124,-72.23519326357234
278,27.800000000000125,-72.17637944300559
279,27.900000000000126,-72.11834365880634
280,28.000000000000128,-72.06140843356289
281,28.10000000000013,-72.0058656399498
282,28.20000000000013,-71.95196616076927
283,28.300000000000132,-71.8999226462184
284,28.400000000000134,-71.8499146746679
285,28.500000000000135,-71.80209340168344
286,28.600000000000136,-71.75658533859705
287,28.700000000000138,-71.71349541052761
288,28.80000000000014,-71.67254275534589
289,28.90000000000014,-71.62941608464402
290,29.000000000000142,-71.58476098260068
291,29.100000000000144,-71.53993955497943
292,29.200000000000145,-71.49523097085967
293,29.300000000000146,-71.45078156233052
294,29.400000000000148,-71.40693723447765
295,29.50000000000015,-71.3640387247443
296,29.60000000000015,-71.32237853689274
297,29.700000000000152,-71.28220270317091
298,29.800000000000153,-71.24371746329798
299,29.900000000000155,-71.20709520537046
300,30.000000000000156,-71.17247933790205
301,30.100000000000158,-71.13998830353172
302,30.20000000000016,-71.10971891644168
303,30.30000000000016,-71.08174915658488
304,30.400000000000162,-71.05614052396669
305,30.500000000000163,-71.03293734444699
306,30.600000000000165,-71.01214496783597
307,30.700000000000166,-70.9937177466796
308,30.800000000000168,-70.97758741266671
309,30.90000000000017,-70.96368694893177
310,31.00000000000017,-70.95195878245272
311,31.100000000000172,-70.94072768761596
312,31.200000000000173,-70.92680336811867
313,31.300000000000175,-70.9116059969504
314,31.400000000000176,-70.89584013656967
315,31.500000000000178,-70.87951085269536
316,31.60000000000018,-70.86283796850789
317,31.70000000000018,-70.84609672399927
318,31.800000000000182,-70.82954498754818
319,31.900000000000183,-70.81340431120506
320,32.000000000000185,-70.7976839346988
321,32.100000000000186,-70.78229430356467
322,32.20000000000019,-70.76728337354984
323,32.30000000000019,-70.75252894715557
324,32.40000000000019,-70.73671363297362
325,32.50000000000019,-70.71991473440187
326,32.60000000000019,-70.70217041052875
327,32.700000000000195,-70.68319908547927
328,32.800000000000196,-70.66339798032853
329,32.9000000000002,-70.64324065044784
330,33.0000000000002,-70.62313693201148
331,33.1000000000002,-70.60343245560453
332,33.2000000000002,-70.58441562856429
333,33.3000000000002,-70.56622376190015
334,33.400000000000205,-70.54854038613554
335,33.500000000000206,-70.53099700040562
336,33.60000000000021,-70.51350139176978
337,33.70000000000021,-70.49601469209061
338,33.80000000000021,-70.47851343935325
339,33.90000000000021,-70.46103492963148
340,34.00000000000021,-70.44366787438294
341,34.100000000000215,-70.4265012770176
342,34.200000000000216,-70.40961550434423
343,34.30000000000022,-70.39310064517834
344,34.40000000000022,-70.3770599149618
345,34.50000000000022,-70.36160563365361
346,34.60000000000022,-70.34685458300554
347,34.70000000000022,-70.33292415451969
348,34.800000000000225,-70.31992935754427
349,34.900000000000226,-70.30798057019992
350,35.00000000000023,-70.29718190563565
351,35.10000000000023,-70.28743860466135
352,35.20000000000023,-70.27809069664117
353,35.30000000000023,-70.26905303416638
354,35.40000000000023,-70.26048250099481
355,35.500000000000234,-70.25254891118277
356,35.600000000000236,-70.24541214378883
357,35.70000000000024,-70.23863599132612
358,35.80000000000024,-70.22983400466728
359,35.90000000000024,-70.21928718527147
360,36.00000000000024,-70.20776196545347
361,36.10000000000024,-70.19588444797189
362,36.200000000000244,-70.18390417811169
363,36.300000000000246,-70.17032589376883
364,36.40000000000025,-70.15493306701136
365,36.50000000000025,-70.13826975997469
366,36.60000000000025,-70.12083540521515
367,36.70000000000025,-70.1029119797672
368,36.80000000000025,-70.08438598626675
369,36.900000000000254,-70.06528611426985
370,37.000000000000256,-70.04360612218045
371,37.10000000000026,-70.01707630892653
372,37.20000000000026,-69.98556575379533
373,37.30000000000026,-69.9515366593831
374,37.40000000000026,-69.91613422257274
375,37.50000000000026,-69.88011014017889
376,37.600000000000264,-69.84402515475128
377,37.700000000000266,-69.80832393082007
378,37.80000000000027,-69.77336586654505
379,37.90000000000027,-69.7394147586392
380,38.00000000000027,-69.70663850439699
381,38.10000000000027,-69.67515196665305
382,38.20000000000027,-69.64505261892839
383,38.300000000000274,-69.61643453059179
384,38.400000000000276,-69.5893906928351
385,38.50000000000028,-69.56401149659446
386,38.60000000000028,-69.54038263028124
387,38.70000000000028,-69.51858339503605
388,38.80000000000028,-69.49868559631923
389,38.90000000000028,-69.4807529244927
390,39.000000000000284,-69.46484069648454
391,39.100000000000286,-69.45099584903242
392,39.20000000000029,-69.43925710221804
393,39.30000000000029,-69.42965523613385
394,39.40000000000029,-69.4221266889324
395,39.50000000000029,-69.41429217969092
396,39.60000000000029,-69.40512230798521
397,39.700000000000294,-69.3953208404852
398,39.800000000000296,-69.38545043135466
399,39.9000000000003,-69.37593051472787
400,40.0000000000003,-69.3670901121779
401,40.1000000000003,-69.35919447193967
402,40.2000000000003,-69.35257013815905
403,40.3000000000003,-69.3494954606471
404,40.400000000000304,-69.34962433438395
405,40.500000000000306,-69.35169510646861
406,40.60000000000031,-69.35540871798202
407,40.70000000000031,-69.36075819352656
408,40.80000000000031,-69.36778658152062
409,40.90000000000031,-69.37653258713792
410,41.00000000000031,-69.38702230279432
411,41.100000000000314,-69.39927047875747
412,41.200000000000315,-69.41328288508596
413,41.30000000000032,-69.42905818331892
414,41.40000000000032,-69.4464687686596
415,41.50000000000032,-69.46460612801094
416,41.60000000000032,-69.48315941028294
417,41.70000000000032,-69.50223875493296
418,41.800000000000324,-69.52254201788017
419,41.900000000000325,-69.54943680046625
420,42.00000000000033,-69.57842555633425
421,42.10000000000033,-69.60760560924876
422,42.20000000000033,-69.63739216570075
423,42.30000000000033,-69.66931919373945
424,42.40000000000033,-69.70372002371393
425,42.500000000000334,-69.74238774040785
426,42.600000000000335,-69.7857552053283
427,42.70000000000034,-69.83002334399578
428,42.80000000000034,-69.87457687234357
429,42.90000000000034,-69.91942108821654
430,43.00000000000034,-69.96462404166215
431,43.10000000000034,-70.01024654119875
432,43.200000000000344,-70.05561187452795
433,43.300000000000345,-70.100007751921
434,43.40000000000035,-70.14366342594526
435,43.50000000000035,-70.18683708742206
436,43.60000000000035,-70.22972928415739
437,43.70000000000035,-70.27249609333397
438,43.80000000000035,-70.31526225540811
439,43.900000000000354,-70.35812970070079
440,44.000000000000355,-70.40118298473551
441,44.10000000000036,-70.44449289297451
442,44.20000000000036,-70.48811895340489
443,44.30000000000036,-70.5321112725599
444,44.40000000000036,-70.57651193358932
445,44.50000000000036,-70.62135609841535
446,44.600000000000364,-70.6666687681899
447,44.700000000000365,-70.71237162264939
448,44.80000000000037,-70.75825013660224
449,44.90000000000037,-70.80413428113297
450,45.00000000000037,-70.84992922355279
451,45.10000000000037,-70.8950400858363
452,45.20000000000037,-70.93739607720487
453,45.300000000000374,-70.97757759889015
454,45.400000000000375,-71.01596307611575
455,45.50000000000038,-71.05178222374192
456,45.60000000000038,-71.08516311739561
457,45.70000000000038,-71.11654588370604
458,45.80000000000038,-71.14629558741301
459,45.90000000000038,-71.17468516365665
460,46.000000000000384,-71.20098840532434
461,46.100000000000385,-71.2237314959335
462,46.20000000000039,-71.24310820785236
463,46.30000000000039,-71.2597781938863
464,46.40000000000039,-71.27802677501342
465,46.50000000000039,-71.29730971850965
466,46.60000000000039,-71.31467133971461
467,46.700000000000394,-71.33046682382614
468,46.800000000000395,-71.34339591316224
469,46.9000000000004,-71.3531299103331
470,47.0000000000004,-71.36073041482018
471,47.1000000000004,-71.36677460655727
472,47.2000000000004,-71.37160553201588
473,47.3000000000004,-71.37547578514679
474,47.400000000000404,-71.37855408608804
475,47.500000000000405,-71.38070899734922
476,47.600000000000406,-71.38180884100586
477,47.70000000000041,-71.38189384939581
478,47.80000000000041,-71.3810925811891
479,47.90000000000041,-71.37957292023077
480,48.00000000000041,-71.37726841450909
481,48.10000000000041,-71.3728734333004
482,48.200000000000415,-71.36655162997624
483,48.300000000000416,-71.35890870416381
484,48.40000000000042,-71.35042894487638
485,48.50000000000042,-71.34149452362479
486,48.60000000000042,-71.33241632966414
487,48.70000000000042,-71.32345296439317
488,48.80000000000042,-71.31482261086481
489,48.900000000000425,-71.30671100152752
490,49.000000000000426,-71.29927710038491
491,49.10000000000043,-71.2921425981162
492,49.20000000000043,-71.28343013453384
493,49.30000000000043,-71.27387301394198
494,49.40000000000043,-71.26413919189243
495,49.50000000000043,-71.25464126933605
496,49.600000000000435,-71.24566130364815
497,49.700000000000436,-71.23731220687901
498,49.80000000000044,-71.2295306713718
499,49.90000000000044,-71.22226709437726
500,50.00000000000044,-71.21553390287588
501,50.10000000000044,-71.20938539217852
502,50.20000000000044,-71.20389767197881
503,50.300000000000445,-71.1991558503626
504,50.400000000000446,-71.19524638354278
505,50.50000000000045,-71.19225261170708
506,50.60000000000045,-71.1902522371764
507,50.70000000000045,-71.18931599578819
508,50.80000000000045,-71.18950706516608
509,50.90000000000045,-71.19088092722946
510,51.000000000000455,-71.19348550763519
511,51.100000000000456,-71.1973614799692
512,51.20000000000046,-71.20254266334103
513,51.30000000000046,-71.20905646790953
514,51.40000000000046,-71.2169243594023
515,51.50000000000046,-71.22616232433276
516,51.60000000000046,-71.23607159911457
517,51.700000000000465,-71.24440183778239
518,51.800000000000466,-71.25218846320719
519,51.90000000000047,-71.25996849841606
520,52.00000000000047,-71.26796051648695
521,52.10000000000047,-71.276291648622
522,52.20000000000047,-71.28505473538465
523,52.30000000000047,-71.29432498895251
524,52.400000000000475,-71.3041668829666
525,52.500000000000476,-71.31462725264183
526,52.60000000000048,-71.32534292454854
527,52.70000000000048,-71.33532551936484
528,52.80000000000048,-71.34387361816339
529,52.90000000000048,-71.35090590080023
530,53.00000000000048,-71.35663268812995
531,53.100000000000485,-71.36135000797651
532,53.200000000000486,-71.36532263148193
533,53.30000000000049,-71.3686284820884
534,53.40000000000049,-71.37129935487944
535,53.50000000000049,-71.37377098511271
536,53.60000000000049,-71.37803937228273
537,53.70000000000049,-71.38310930319822
538,53.800000000000495,-71.38787070007609
539,53.900000000000496,-71.39200982083509
540,54.0000000000005,-71.39553228824344
541,54.1000000000005,-71.39855259447876
542,54.2000000000005,-71.40100756418559
543,54.3000000000005,-71.40161513762857
544,54.4000000000005,-71.40002747554783
545,54.500000000000504,-71.3965491657198
546,54.600000000000506,-71.39118037904528
547,54.70000000000051,-71.38313453461974
548,54.80000000000051,-71.37212722576699
549,54.90000000000051,-71.35835115372389
550,55.00000000000051,-71.34159013340876
551,55.10000000000051,-71.32094773518651
552,55.200000000000514,-71.29707029299871
553,55.300000000000516,-71.27065202283288
554,55.40000000000052,-71.24153738466272
555,55.50000000000052,-71.20971643811752
556,55.60000000000052,-71.17573393785396
557,55.70000000000052,-71.1399629795138
558,55.80000000000052,-71.10183103096801
559,55.900000000000524,-71.06074884722578
560,56.000000000000526,-71.01725205376154
561,56.10000000000053,-70.9719339274937
562,56.20000000000053,-70.92480253095155
563,56.30000000000053,-70.87552858969238
564,56.40000000000053,-70.82411050886626
565,56.50000000000053,-70.77082386409333
566,56.600000000000534,-70.71607976573014
567,56.700000000000536,-70.66033295038538
568,56.80000000000054,-70.60402828768522
569,56.90000000000054,-70.54730756607043
570,57.00000000000054,-70.48995942431814
571,57.10000000000054,-70.43186175080095
572,57.20000000000054,-70.3728649347129
573,57.300000000000544,-70.31327465728468
574,57.400000000000546,-70.25353025161928
575,57.50000000000055,-70.194043786578
576,57.60000000000055,-70.13517982084693
577,57.70000000000055,-70.07373680298704
578,57.80000000000055,-70.0104520817116
579,57.90000000000055,-69.94665007731584
580,58.000000000000554,-69.88294290840008
581,58.100000000000556,-69.81976236491683
582,58.20000000000056,-69.75746096312345
583,58.30000000000056,-69.69634073889142
584,58.40000000000056,-69.63666462158056
585,58.50000000000056,-69.57866243890389
586,58.60000000000056,-69.52253487472528
587,58.700000000000564,-69.46845648284955
588,58.800000000000566,-69.41657818273228
589,58.90000000000057,-69.36702942361596
590,59.00000000000057,-69.31992010883046
591,59.10000000000057,-69.27534233099823
592,59.20000000000057,-69.23289807955935
593,59.30000000000057,-69.19073381008796
594,59.400000000000574,-69.14943570910947
595,59.500000000000576,-69.10959515355276
596,59.60000000000058,-69.07156834023426
597,59.70000000000058,-69.03559278674486
598,59.80000000000058,-69.00183663809179
599,59.90000000000058,-68.97042230742117
600,60.00000000000058,-68.9414395431546
601,60.100000000000584,-68.914953445132
602,60.200000000000585,-68.89100976335442
603,60.30000000000059,-68.86963860281477
604,60.40000000000059,-68.85085713342343
605,60.50000000000059,-68.83467164924383
606,60.60000000000059,-68.82107918580641
607,60.70000000000059,-68.81006882724284
608,60.800000000000594,-68.80162278896698
609,60.900000000000595,-68.79571733312669
610,61.0000000000006,-68.79232355590408
611,61.1000000000006,-68.79140807393122
612,61.2000000000006,-68.79293362925502
613,61.3000000000006,-68.79685962700188
614,61.4000000000006,-68.80314261627025
615,61.500000000000604,-68.81173672225833
616,61.600000000000605,-68.82259403585192
617,61.70000000000061,-68.83566496561812
618,61.80000000000061,-68.8508985562191
619,61.90000000000061,-68.86824277656973
620,62.00000000000061,-68.8876447805459
621,62.10000000000061,-68.9090511426537
622,62.200000000000614,-68.932408070764
623,62.300000000000615,-68.95766159777459
624,62.40000000000062,-68.98475775386838
625,62.50000000000062,-69.01363409953314
626,62.60000000000062,-69.04385825236895
627,62.70000000000062,-69.0746278260486
628,62.80000000000062,-69.10535020798866
629,62.900000000000624,-69.13520506888692
630,63.000000000000625,-69.16333119801534
631,63.10000000000063,-69.18915366170884
632,63.20000000000063,-69.21307041101898
633,63.30000000000063,-69.23550453192678
634,63.40000000000063,-69.25680999458656
635,63.50000000000063,-69.27728325532183
636,63.600000000000634,-69.29717672284401
637,63.700000000000635,-69.31670821414363
638,63.80000000000064,-69.335740735457
639,63.90000000000064,-69.35151351490089
640,64.00000000000064,-69.36512322120862
641,64.10000000000063,-69.37754851408748
642,64.20000000000063,-69.38933682646805
643,64.30000000000062,-69.40085987631693
644,64.40000000000062,-69.41239506225432
645,64.50000000000061,-69.42416018065441
646,64.6000000000006,-69.43633142905333
647,64.7000000000006,-69.44905403865724
648,64.8000000000006,-69.46244912089756
649,64.90000000000059,-69.47661835338944
650,65.00000000000058,-69.49164734091508
651,65.10000000000058,-69.50757453482682
652,65.20000000000057,-69.52365986945567
653,65.30000000000057,-69.53949110497751
654,65.40000000000056,-69.55529184711828
655,65.50000000000055,-69.57129306438895
656,65.60000000000055,-69.58767697670534
657,65.70000000000054,-69.60458539990745
658,65.80000000000054,-69.62213003992936
659,65.90000000000053,-69.64033000534029
660,66.00000000000053,-69.65875675462239
661,66.10000000000052,-69.6770004535035
662,66.20000000000051,-69.69494682752244
663,66.30000000000051,-69.71250628965548
664,66.4000000000005,-69.72921265032178
665,66.5000000000005,-69.7447417422078
666,66.60000000000049,-69.75799986762901
667,66.70000000000049,-69.7688171127782
668,66.80000000000048,-69.7777827800444
669,66.90000000000047,-69.78536879040125
670,67.00000000000047,-69.79193368144773
671,67.10000000000046,-69.79754603714063
672,67.20000000000046,-69.80193039662048
673,67.30000000000045,-69.80517180126097
674,67.40000000000045,-69.80751122389609
675,67.50000000000044,-69.80920002042929
676,67.60000000000043,-69.81046875243193
677,67.70000000000043,-69.81149777686875
678,67.80000000000042,-69.81223302237241
679,67.90000000000042,-69.81195301068396
680,68.00000000000041,-69.81012208368057
681,68.1000000000004,-69.80671709557195
682,68.2000000000004,-69.80191598854496
683,68.3000000000004,-69.79382685597055
684,68.40000000000039,-69.78231497195053
685,68.50000000000038,-69.76860025088133
686,68.60000000000038,-69.75322527668125
687,68.70000000000037,-69.73651738196045
688,68.80000000000037,-69.71879111064568
689,68.90000000000036,-69.7003510379614
690,69.00000000000036,-69.68148201988372
691,69.10000000000035,-69.66244665311245
692,69.20000000000034,-69.6434855260382
693,69.30000000000034,-69.6248181127109
694,69.40000000000033,-69.60664376656135
695,69.50000000000033,-69.58898261832233
696,69.60000000000032,-69.56992916745847
697,69.70000000000032,-69.54978836180933
698,69.80000000000031,-69.52935671611506
699,69.9000000000003,-69.50911399187204
700,70.0000000000003,-69.48897538187843
701,70.10000000000029,-69.4685922152788
702,70.20000000000029,-69.44802352924782
703,70.30000000000028,-69.42750550174922
704,70.40000000000028,-69.40730861832296
705,70.50000000000027,-69.38768805722178
706,70.60000000000026,-69.36886915947521
707,70.70000000000026,-69.35104564160153
708,70.80000000000025,-69.33438205808677
709,70.90000000000025,-69.3190173242495
710,71.00000000000024,-69.30506816656404
711,71.10000000000024,-69.292632157786
712,71.20000000000023,-69.28179028679695
713,71.30000000000022,-69.27231140326239
714,71.40000000000022,-69.26368905704297
715,71.50000000000021,-69.25589577058038
716,71.60000000000021,-69.24902083256042
717,71.7000000000002,-69.2431555795153
718,71.8000000000002,-69.23838313546472
719,71.90000000000019,-69.2347788865367
720,72.00000000000018,-69.23241115206186
721,72.10000000000018,-69.23134143707031
722,72.20000000000017,-69.23162451031057
723,72.30000000000017,-69.23330846742304
724,72.40000000000016,-69.23643484204042
725,72.50000000000016,-69.24103877966425
726,72.60000000000015,-69.24714926945374
727,72.70000000000014,-69.254789422349
728,72.80000000000014,-69.26399253625408
729,72.90000000000013,-69.27498430975774
730,73.00000000000013,-69.2877593872453
731,73.10000000000012,-69.29903205418617
732,73.20000000000012,-69.3098095798556
733,73.30000000000011,-69.32098743345267
734,73.4000000000001,-69.33302002118592
735,73.5000000000001,-69.34620685153692
736,73.6000000000001,-69.36059622293125
737,73.70000000000009,-69.37607763695404
